<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.24	23:45:00	2952.270	2952.412	2951.106	2951.231	492	0	159
2025.02.24	23:50:00	2951.220	2951.433	2949.660	2949.782	332	0	160
2025.02.24	23:55:00	2949.808	2950.242	2948.960	2949.957	571	0	160
2025.02.25	00:00:00	2949.993	2952.552	2949.993	2951.809	670	0	160
2025.02.25	00:05:00	2951.782	2952.375	2951.054	2951.249	425	0	160
2025.02.25	00:10:00	2951.281	2951.378	2949.434	2949.554	300	0	160
2025.02.25	00:15:00	2949.538	2949.554	2948.705	2948.856	203	0	160
2025.02.25	00:20:00	2948.870	2949.346	2948.428	2948.845	354	0	160
2025.02.25	00:25:00	2948.894	2949.084	2948.269	2948.884	215	0	160
2025.02.25	00:30:00	2948.888	2949.970	2948.759	2949.436	297	0	160
2025.02.25	00:35:00	2949.413	2949.413	2948.708	2949.188	283	0	160
2025.02.25	00:40:00	2949.117	2949.606	2948.861	2949.028	333	0	160
2025.02.25	00:45:00	2948.948	2949.318	2948.599	2949.188	298	0	160
2025.02.25	00:50:00	2949.234	2949.567	2949.154	2949.373	225	0	160
2025.02.25	00:55:00	2949.385	2950.178	2949.026	2949.689	374	0	160
2025.02.25	01:00:00	2949.723	2950.479	2948.824	2949.750	976	0	160
2025.02.25	01:05:00	2949.778	2952.024	2949.324	2951.263	756	0	160
2025.02.25	01:10:00	2951.301	2952.496	2951.119	2951.477	752	0	159
2025.02.25	01:15:00	2951.463	2951.556	2950.006	2950.754	893	0	160
2025.02.25	01:20:00	2950.722	2950.896	2949.639	2949.860	877	0	160
2025.02.25	01:25:00	2949.875	2950.232	2948.853	2949.838	578	0	160
2025.02.25	01:30:00	2949.882	2950.842	2949.457	2949.719	614	0	160
2025.02.25	01:35:00	2949.669	2949.669	2945.721	2945.721	1014	0	160
2025.02.25	01:40:00	2945.721	2947.390	2945.239	2947.390	698	0	159
2025.02.25	01:45:00	2947.404	2947.897	2946.345	2947.804	566	0	160
2025.02.25	01:50:00	2947.808	2948.851	2947.103	2948.093	873	0	160
2025.02.25	01:55:00	2948.096	2949.572	2947.391	2949.563	997	0	160
2025.02.25	02:00:00	2949.526	2951.057	2949.487	2949.669	615	0	160
2025.02.25	02:05:00	2949.654	2950.343	2948.918	2949.616	473	0	160
2025.02.25	02:10:00	2949.612	2950.118	2948.754	2949.929	397	0	160
2025.02.25	02:15:00	2949.979	2951.356	2949.979	2951.333	638	0	160
2025.02.25	02:20:00	2951.347	2952.351	2949.457	2950.543	1502	0	159
2025.02.25	02:25:00	2950.517	2950.528	2949.510	2949.875	633	0	160
2025.02.25	02:30:00	2949.899	2951.250	2949.556	2950.411	651	0	160
2025.02.25	02:35:00	2950.477	2951.131	2950.130	2950.575	454	0	160
2025.02.25	02:40:00	2950.579	2951.002	2950.086	2950.619	387	0	160
2025.02.25	02:45:00	2950.617	2950.681	2948.685	2949.193	577	0	160
2025.02.25	02:50:00	2949.197	2949.494	2947.985	2948.145	508	0	160
2025.02.25	02:55:00	2948.185	2948.969	2947.106	2948.606	519	0	160
2025.02.25	03:00:00	2948.561	2949.519	2948.125	2948.908	491	0	160
2025.02.25	03:05:00	2948.907	2949.083	2948.087	2948.494	444	0	160
2025.02.25	03:10:00	2948.444	2949.339	2947.596	2948.722	673	0	160
2025.02.25	03:15:00	2948.723	2948.762	2946.009	2946.009	868	0	160
2025.02.25	03:20:00	2946.049	2946.426	2945.033	2945.527	728	0	160
2025.02.25	03:25:00	2945.507	2945.759	2944.802	2944.997	579	0	160
2025.02.25	03:30:00	2944.956	2945.586	2944.315	2944.371	548	0	159
2025.02.25	03:35:00	2944.394	2944.668	2942.396	2943.339	645	0	159
2025.02.25	03:40:00	2943.365	2944.322	2942.792	2942.977	653	0	159
2025.02.25	03:45:00	2942.990	2942.990	2939.478	2940.772	1296	0	160
2025.02.25	03:50:00	2940.811	2940.963	2938.258	2939.986	1058	0	159
2025.02.25	03:55:00	2939.973	2939.973	2937.535	2939.513	913	0	159
2025.02.25	04:00:00	2939.492	2939.880	2938.310	2938.716	581	0	160
2025.02.25	04:05:00	2938.715	2938.849	2936.425	2936.616	649	0	160
2025.02.25	04:10:00	2936.621	2937.080	2935.917	2936.062	433	0	159
2025.02.25	04:15:00	2936.031	2938.661	2935.944	2938.119	572	0	159
2025.02.25	04:20:00	2938.120	2938.120	2936.425	2936.834	423	0	160
2025.02.25	04:25:00	2936.831	2937.377	2935.012	2937.127	831	0	160
2025.02.25	04:30:00	2937.218	2938.870	2936.730	2938.361	825	0	160
2025.02.25	04:35:00	2938.253	2938.757	2937.281	2938.576	483	0	160
2025.02.25	04:40:00	2938.643	2938.788	2937.691	2937.691	371	0	160
2025.02.25	04:45:00	2937.678	2937.756	2935.873	2936.110	425	0	160
2025.02.25	04:50:00	2936.121	2937.069	2935.916	2937.069	515	0	159
2025.02.25	04:55:00	2937.110	2937.418	2936.718	2936.877	315	0	160
2025.02.25	05:00:00	2936.841	2937.943	2936.566	2937.516	345	0	160
2025.02.25	05:05:00	2937.553	2937.862	2937.170	2937.601	325	0	160
2025.02.25	05:10:00	2937.628	2939.477	2937.539	2939.020	524	0	160
2025.02.25	05:15:00	2939.007	2939.510	2938.597	2938.708	387	0	160
2025.02.25	05:20:00	2938.771	2938.916	2937.528	2938.439	427	0	159
2025.02.25	05:25:00	2938.414	2939.196	2938.130	2939.054	304	0	160
2025.02.25	05:30:00	2939.052	2940.366	2938.878	2939.894	1000	0	159
2025.02.25	05:35:00	2939.897	2940.692	2939.466	2940.215	405	0	160
2025.02.25	05:40:00	2940.210	2940.964	2938.411	2938.702	796	0	160
2025.02.25	05:45:00	2938.677	2939.157	2937.709	2938.857	703	0	160
2025.02.25	05:50:00	2938.828	2939.940	2938.135	2939.429	388	0	160
2025.02.25	05:55:00	2939.424	2939.424	2936.900	2937.976	785	0	159
2025.02.25	06:00:00	2937.913	2937.998	2936.605	2937.276	429	0	160
2025.02.25	06:05:00	2937.307	2938.189	2936.811	2937.359	553	0	160
2025.02.25	06:10:00	2937.382	2937.614	2936.635	2936.669	579	0	160
2025.02.25	06:15:00	2936.638	2937.296	2935.757	2936.978	474	0	160
2025.02.25	06:20:00	2936.988	2938.475	2936.784	2937.402	412	0	160
2025.02.25	06:25:00	2937.405	2937.421	2935.412	2935.764	594	0	159
2025.02.25	06:30:00	2935.721	2935.859	2934.369	2935.391	647	0	160
2025.02.25	06:35:00	2935.351	2935.404	2934.340	2934.678	358	0	160
2025.02.25	06:40:00	2934.688	2935.542	2934.341	2935.489	383	0	160
2025.02.25	06:45:00	2935.487	2935.913	2933.489	2935.353	735	0	160
2025.02.25	06:50:00	2935.390	2937.146	2934.746	2937.015	553	0	159
2025.02.25	06:55:00	2937.008	2937.090	2935.665	2935.866	498	0	160
2025.02.25	07:00:00	2935.926	2935.926	2934.839	2935.109	450	0	160
2025.02.25	07:05:00	2935.155	2938.032	2935.033	2937.874	658	0	159
2025.02.25	07:10:00	2937.847	2940.395	2937.304	2938.982	912	0	160
2025.02.25	07:15:00	2938.957	2939.239	2937.840	2937.934	477	0	160
2025.02.25	07:20:00	2937.941	2938.048	2936.077	2937.256	625	0	160
2025.02.25	07:25:00	2937.223	2938.485	2936.876	2937.744	640	0	160
2025.02.25	07:30:00	2937.785	2938.852	2937.167	2937.833	533	0	160
2025.02.25	07:35:00	2937.755	2937.755	2936.433	2937.202	717	0	159
2025.02.25	07:40:00	2937.281	2937.310	2933.550	2933.949	1178	0	160
2025.02.25	07:45:00	2933.975	2934.765	2932.447	2932.459	1192	0	159
2025.02.25	07:50:00	2932.556	2933.232	2930.518	2932.335	1279	0	159
2025.02.25	07:55:00	2932.336	2933.573	2930.698	2931.736	945	0	160
2025.02.25	08:00:00	2931.762	2933.363	2929.553	2931.265	1247	0	160
2025.02.25	08:05:00	2931.295	2932.750	2930.372	2932.373	908	0	159
2025.02.25	08:10:00	2932.470	2933.788	2931.904	2933.197	739	0	160
2025.02.25	08:15:00	2933.233	2933.702	2931.933	2932.700	766	0	160
2025.02.25	08:20:00	2932.709	2933.805	2932.137	2932.684	712	0	159
2025.02.25	08:25:00	2932.677	2934.874	2932.294	2934.847	858	0	160
2025.02.25	08:30:00	2934.811	2935.736	2934.168	2935.312	720	0	159
2025.02.25	08:35:00	2935.303	2939.158	2935.129	2938.925	760	0	160
2025.02.25	08:40:00	2938.907	2941.196	2938.869	2940.770	734	0	160
2025.02.25	08:45:00	2940.806	2941.296	2938.971	2939.773	738	0	160
2025.02.25	08:50:00	2939.849	2941.735	2939.539	2941.148	667	0	159
2025.02.25	08:55:00	2941.123	2942.456	2940.924	2941.620	619	0	160
2025.02.25	09:00:00	2941.572	2942.436	2939.731	2939.957	667	0	160
2025.02.25	09:05:00	2939.973	2941.104	2939.730	2939.949	533	0	160
2025.02.25	09:10:00	2939.947	2940.448	2937.456	2940.427	689	0	159
2025.02.25	09:15:00	2940.391	2941.005	2939.610	2940.213	581	0	160
2025.02.25	09:20:00	2940.242	2940.802	2939.342	2939.498	539	0	160
2025.02.25	09:25:00	2939.517	2940.427	2939.229	2939.327	441	0	160
2025.02.25	09:30:00	2939.323	2941.161	2939.234	2940.648	493	0	160
2025.02.25	09:35:00	2940.641	2941.705	2940.553	2940.754	498	0	160
2025.02.25	09:40:00	2940.730	2942.258	2940.593	2941.967	522	0	160
2025.02.25	09:45:00	2942.035	2942.200	2940.536	2940.561	498	0	160
2025.02.25	09:50:00	2940.567	2941.027	2939.580	2940.836	488	0	159
2025.02.25	09:55:00	2940.860	2941.175	2938.874	2938.902	562	0	160
2025.02.25	10:00:00	2939.002	2939.356	2937.772	2937.897	811	0	160
2025.02.25	10:05:00	2937.860	2938.322	2937.393	2938.170	472	0	160
2025.02.25	10:10:00	2938.137	2939.863	2937.903	2939.382	523	0	160
2025.02.25	10:15:00	2939.390	2940.431	2939.202	2939.779	504	0	160
2025.02.25	10:20:00	2939.783	2940.845	2938.485	2938.599	520	0	159
2025.02.25	10:25:00	2938.600	2940.379	2938.522	2939.283	512	0	159
2025.02.25	10:30:00	2939.235	2941.547	2939.013	2941.137	651	0	160
2025.02.25	10:35:00	2941.176	2941.302	2938.895	2939.260	477	0	160
2025.02.25	10:40:00	2939.289	2940.662	2939.289	2940.385	469	0	160
2025.02.25	10:45:00	2940.407	2940.449	2938.929	2940.293	470	0	159
2025.02.25	10:50:00	2940.298	2940.388	2937.779	2938.559	572	0	160
2025.02.25	10:55:00	2938.521	2939.079	2937.505	2937.565	565	0	160
2025.02.25	11:00:00	2937.604	2939.572	2937.123	2939.434	690	0	159
2025.02.25	11:05:00	2939.370	2939.923	2938.696	2938.856	540	0	160
2025.02.25	11:10:00	2938.869	2939.252	2938.253	2938.859	395	0	160
2025.02.25	11:15:00	2938.838	2939.900	2938.218	2939.506	492	0	160
2025.02.25	11:20:00	2939.519	2939.550	2938.478	2938.841	397	0	160
2025.02.25	11:25:00	2938.786	2940.321	2938.674	2939.965	415	0	160
2025.02.25	11:30:00	2939.956	2940.545	2939.679	2939.934	503	0	160
2025.02.25	11:35:00	2939.892	2940.061	2939.088	2939.245	538	0	159
2025.02.25	11:40:00	2939.235	2939.592	2938.814	2939.313	475	0	159
2025.02.25	11:45:00	2939.334	2940.473	2939.334	2940.007	527	0	160
2025.02.25	11:50:00	2940.020	2940.028	2937.823	2937.969	455	0	160
2025.02.25	11:55:00	2937.933	2939.083	2937.701	2938.626	532	0	159
2025.02.25	12:00:00	2938.682	2940.154	2938.377	2939.948	765	0	160
2025.02.25	12:05:00	2939.911	2939.938	2938.580	2939.016	477	0	160
2025.02.25	12:10:00	2939.014	2940.780	2938.823	2940.529	772	0	159
2025.02.25	12:15:00	2940.565	2941.301	2940.010	2941.033	465	0	160
2025.02.25	12:20:00	2941.066	2941.066	2937.302	2937.568	921	0	160
2025.02.25	12:25:00	2937.572	2937.575	2934.361	2934.409	883	0	160
2025.02.25	12:30:00	2934.423	2934.725	2925.320	2927.058	2527	0	159
2025.02.25	12:35:00	2927.082	2929.200	2926.277	2926.636	1958	0	159
2025.02.25	12:40:00	2926.597	2928.954	2924.074	2925.936	1935	0	160
2025.02.25	12:45:00	2925.823	2926.572	2924.057	2926.445	1614	0	159
2025.02.25	12:50:00	2926.424	2929.902	2926.112	2929.500	1780	0	160
2025.02.25	12:55:00	2929.456	2930.470	2928.087	2928.574	1113	0	159
2025.02.25	13:00:00	2928.616	2929.579	2926.166	2929.579	2279	0	159
2025.02.25	13:05:00	2929.606	2930.952	2927.361	2928.891	1608	0	159
2025.02.25	13:10:00	2928.874	2931.970	2928.874	2931.136	1559	0	160
2025.02.25	13:15:00	2931.055	2931.992	2929.041	2929.041	1109	0	160
2025.02.25	13:20:00	2929.062	2931.502	2928.549	2929.203	1649	0	160
2025.02.25	13:25:00	2929.173	2929.789	2927.561	2928.699	1229	0	160
2025.02.25	13:30:00	2928.737	2931.812	2927.700	2931.703	1453	0	159
2025.02.25	13:35:00	2931.755	2933.709	2930.370	2933.591	1271	0	160
2025.02.25	13:40:00	2933.552	2935.539	2932.374	2934.326	1466	0	160
2025.02.25	13:45:00	2934.291	2937.695	2932.975	2936.022	1534	0	160
2025.02.25	13:50:00	2935.973	2937.874	2934.928	2936.983	1557	0	160
2025.02.25	13:55:00	2937.033	2937.976	2936.059	2937.418	1346	0	160
2025.02.25	14:00:00	2937.383	2939.822	2937.225	2939.605	1349	0	159
2025.02.25	14:05:00	2939.569	2940.299	2937.701	2938.632	1415	0	159
2025.02.25	14:10:00	2938.661	2940.480	2938.045	2939.740	937	0	159
2025.02.25	14:15:00	2939.777	2942.652	2939.687	2940.663	1142	0	160
2025.02.25	14:20:00	2940.636	2941.842	2939.761	2941.485	1075	0	160
2025.02.25	14:25:00	2941.435	2942.894	2940.860	2942.580	1104	0	159
2025.02.25	14:30:00	2942.617	2943.186	2941.062	2942.894	1022	0	160
2025.02.25	14:35:00	2942.827	2944.949	2942.284	2942.749	1435	0	159
2025.02.25	14:40:00	2942.707	2942.797	2938.426	2938.753	1599	0	160
2025.02.25	14:45:00	2938.729	2939.955	2936.018	2937.146	1551	0	160
2025.02.25	14:50:00	2937.111	2937.111	2935.056	2935.472	1428	0	159
2025.02.25	14:55:00	2935.431	2935.716	2932.089	2932.953	1678	0	159
2025.02.25	15:00:00	2932.851	2934.898	2931.333	2932.964	1345	0	160
2025.02.25	15:05:00	2932.957	2934.008	2929.035	2929.059	1838	0	159
2025.02.25	15:10:00	2929.089	2929.277	2927.131	2927.682	2107	0	159
2025.02.25	15:15:00	2927.647	2928.024	2920.253	2920.439	2831	0	159
2025.02.25	15:20:00	2920.396	2921.266	2910.348	2910.561	4133	0	159
2025.02.25	15:25:00	2910.481	2915.621	2910.047	2910.245	3975	0	160
2025.02.25	15:30:00	2910.283	2910.599	2900.498	2907.839	4760	0	159
2025.02.25	15:35:00	2907.878	2910.984	2905.332	2906.289	3904	0	159
2025.02.25	15:40:00	2906.238	2906.845	2903.083	2904.255	3332	0	159
2025.02.25	15:45:00	2904.150	2909.433	2902.798	2905.448	3081	0	159
2025.02.25	15:50:00	2905.422	2909.192	2905.247	2905.979	2712	0	159
2025.02.25	15:55:00	2905.948	2907.391	2905.141	2905.892	1994	0	160
2025.02.25	16:00:00	2905.917	2906.905	2902.814	2904.170	2188	0	159
2025.02.25	16:05:00	2904.266	2904.275	2888.234	2894.627	4929	0	159
2025.02.25	16:10:00	2894.705	2899.508	2893.407	2897.478	2913	0	159
2025.02.25	16:15:00	2897.439	2901.395	2896.742	2899.562	2430	0	159
2025.02.25	16:20:00	2899.543	2900.307	2896.918	2897.371	2052	0	159
2025.02.25	16:25:00	2897.324	2897.738	2894.020	2895.104	2018	0	159
2025.02.25	16:30:00	2895.154	2896.468	2890.285	2894.755	2364	0	159
2025.02.25	16:35:00	2894.730	2899.292	2894.604	2898.530	1741	0	160
2025.02.25	16:40:00	2898.515	2899.247	2894.973	2895.090	1532	0	159
2025.02.25	16:45:00	2895.056	2897.010	2890.891	2896.815	1763	0	160
2025.02.25	16:50:00	2896.823	2897.189	2895.226	2896.565	1167	0	159
2025.02.25	16:55:00	2896.502	2898.091	2894.891	2896.428	1406	0	160
2025.02.25	17:00:00	2896.378	2896.625	2893.588	2895.956	1581	0	159
2025.02.25	17:05:00	2895.920	2897.117	2894.662	2895.658	1182	0	160
2025.02.25	17:10:00	2895.606	2896.641	2894.483	2896.043	1089	0	160
2025.02.25	17:15:00	2896.040	2898.510	2895.887	2896.174	883	0	160
2025.02.25	17:20:00	2896.243	2898.949	2895.896	2898.369	948	0	159
2025.02.25	17:25:00	2898.399	2900.999	2898.155	2900.249	1016	0	159
2025.02.25	17:30:00	2900.333	2903.154	2900.256	2901.214	1048	0	159
2025.02.25	17:35:00	2901.171	2902.220	2900.073	2901.845	983	0	160
2025.02.25	17:40:00	2901.815	2903.655	2900.579	2903.194	1116	0	160
2025.02.25	17:45:00	2903.228	2905.200	2902.870	2903.281	1084	0	160
2025.02.25	17:50:00	2903.266	2906.062	2903.266	2905.082	927	0	160
2025.02.25	17:55:00	2905.124	2908.816	2904.859	2907.604	1027	0	160
2025.02.25	18:00:00	2907.632	2908.651	2906.466	2907.917	953	0	160
2025.02.25	18:05:00	2907.907	2912.225	2907.907	2910.000	1245	0	160
2025.02.25	18:10:00	2910.040	2910.391	2906.850	2906.897	1062	0	159
2025.02.25	18:15:00	2906.924	2907.357	2905.533	2905.960	965	0	160
2025.02.25	18:20:00	2905.911	2907.882	2905.742	2907.186	816	0	159
2025.02.25	18:25:00	2907.218	2908.265	2905.423	2905.929	1119	0	160
2025.02.25	18:30:00	2905.962	2907.471	2905.326	2907.024	813	0	160
2025.02.25	18:35:00	2907.046	2909.373	2907.046	2909.371	749	0	159
2025.02.25	18:40:00	2909.354	2909.763	2908.740	2909.181	669	0	160
2025.02.25	18:45:00	2909.230	2911.375	2909.108	2911.375	595	0	159
2025.02.25	18:50:00	2911.473	2911.645	2909.080	2909.816	701	0	160
2025.02.25	18:55:00	2909.824	2910.000	2909.149	2909.543	534	0	159
2025.02.25	19:00:00	2909.482	2910.169	2908.729	2909.156	581	0	160
2025.02.25	19:05:00	2909.050	2909.880	2908.476	2908.859	627	0	159
2025.02.25	19:10:00	2908.820	2909.102	2907.588	2907.895	615	0	160
2025.02.25	19:15:00	2907.938	2908.373	2906.903	2906.903	503	0	159
2025.02.25	19:20:00	2906.878	2907.450	2905.676	2907.013	512	0	159
2025.02.25	19:25:00	2907.043	2907.817	2906.463	2907.328	527	0	160
2025.02.25	19:30:00	2907.371	2909.498	2907.329	2909.135	519	0	159
2025.02.25	19:35:00	2909.174	2909.927	2908.488	2909.734	489	0	159
2025.02.25	19:40:00	2909.770	2913.065	2909.765	2912.970	575	0	160
2025.02.25	19:45:00	2912.955	2913.599	2911.488	2913.521	625	0	160
2025.02.25	19:50:00	2913.528	2913.906	2912.711	2912.880	513	0	160
2025.02.25	19:55:00	2912.859	2913.242	2912.051	2912.051	604	0	160
2025.02.25	20:00:00	2912.074	2912.899	2911.379	2912.088	677	0	160
2025.02.25	20:05:00	2912.140	2912.721	2911.519	2912.099	496	0	160
2025.02.25	20:10:00	2912.113	2912.162	2910.817	2911.414	530	0	160
2025.02.25	20:15:00	2911.372	2912.970	2910.857	2912.970	557	0	160
2025.02.25	20:20:00	2912.955	2913.276	2911.997	2912.822	529	0	159
2025.02.25	20:25:00	2912.863	2913.367	2912.335	2912.687	474	0	160
2025.02.25	20:30:00	2912.746	2912.920	2911.716	2912.764	456	0	160
2025.02.25	20:35:00	2912.800	2912.815	2911.677	2911.756	430	0	160
2025.02.25	20:40:00	2911.738	2913.233	2911.451	2912.802	518	0	160
2025.02.25	20:45:00	2912.835	2912.835	2911.556	2911.754	610	0	160
2025.02.25	20:50:00	2911.730	2913.062	2911.725	2912.642	600	0	160
2025.02.25	20:55:00	2912.658	2913.309	2912.224	2912.727	650	0	160
2025.02.25	21:00:00	2912.767	2915.059	2912.615	2913.739	522	0	160
2025.02.25	21:05:00	2913.767	2916.362	2913.767	2915.751	667	0	160
2025.02.25	21:10:00	2915.710	2917.309	2915.546	2916.688	742	0	160
2025.02.25	21:15:00	2916.688	2917.292	2916.072	2916.877	489	0	160
2025.02.25	21:20:00	2916.819	2917.238	2916.292	2916.834	414	0	160
2025.02.25	21:25:00	2916.859	2917.045	2916.002	2916.002	310	0	160
2025.02.25	21:30:00	2916.008	2916.706	2915.772	2916.342	352	0	160
2025.02.25	21:35:00	2916.305	2916.886	2916.216	2916.249	307	0	160
2025.02.25	21:40:00	2916.278	2916.325	2913.771	2914.341	380	0	159
2025.02.25	21:45:00	2914.339	2915.744	2913.808	2915.175	357	0	160
2025.02.25	21:50:00	2915.143	2915.657	2914.429	2915.468	339	0	160
2025.02.25	21:55:00	2915.469	2915.763	2914.899	2915.044	171	0	160
2025.02.25	23:00:00	2914.903	2916.270	2913.880	2915.986	652	0	159
2025.02.25	23:05:00	2915.939	2917.238	2915.427	2915.797	692	0	160
2025.02.25	23:10:00	2915.829	2915.906	2914.700	2914.875	339	0	160
2025.02.25	23:15:00	2914.833	2915.281	2913.990	2914.147	418	0	159
2025.02.25	23:20:00	2914.173	2914.583	2913.724	2914.450	316	0	160
2025.02.25	23:25:00	2914.448	2914.544	2913.569	2914.448	427	0	160
2025.02.25	23:30:00	2914.448	2915.661	2914.388	2915.623	229	0	160
2025.02.25	23:35:00	2915.606	2916.922	2915.606	2916.364	394	0	160
2025.02.25	23:40:00	2916.322	2916.820	2916.012	2916.600	273	0	160
2025.02.25	23:45:00	2916.598	2917.599	2916.324	2916.747	396	0	160
2025.02.25	23:50:00	2916.786	2918.751	2916.496	2918.727	428	0	160
2025.02.25	23:55:00	2918.753	2919.051	2917.951	2918.604	433	0	160
2025.02.26	00:00:00	2918.631	2920.638	2918.631	2919.426	542	0	160
2025.02.26	00:05:00	2919.458	2922.081	2919.397	2921.746	675	0	160
2025.02.26	00:10:00	2921.706	2924.489	2921.145	2924.311	582	0	160
2025.02.26	00:15:00	2924.272	2925.938	2924.191	2925.041	1144	0	159
2025.02.26	00:20:00	2925.066	2926.094	2923.956	2925.422	667	0	159
2025.02.26	00:25:00	2925.415	2925.415	2923.456	2923.561	492	0	160
2025.02.26	00:30:00	2923.640	2925.545	2923.640	2924.498	530	0	160
2025.02.26	00:35:00	2924.504	2925.548	2923.677	2924.946	392	0	160
2025.02.26	00:40:00	2924.950	2925.426	2924.603	2925.070	330	0	160
2025.02.26	00:45:00	2925.104	2925.770	2923.386	2924.553	637	0	159
2025.02.26	00:50:00	2924.573	2925.438	2923.812	2923.858	468	0	160
2025.02.26	00:55:00	2923.896	2923.896	2921.881	2923.557	617	0	160
2025.02.26	01:00:00	2923.453	2924.193	2922.503	2923.719	1636	0	160
2025.02.26	01:05:00	2923.741	2925.249	2923.088	2924.672	913	0	160
2025.02.26	01:10:00	2924.683	2925.838	2923.033	2923.709	624	0	159
2025.02.26	01:15:00	2923.722	2926.645	2923.722	2924.943	1109	0	160
2025.02.26	01:20:00	2924.997	2929.926	2924.997	2929.926	912	0	160
2025.02.26	01:25:00	2929.951	2930.141	2927.352	2927.605	661	0	160
2025.02.26	01:30:00	2927.684	2927.919	2925.852	2926.774	942	0	160
2025.02.26	01:35:00	2926.809	2928.155	2925.229	2925.544	845	0	160
2025.02.26	01:40:00	2925.518	2925.992	2923.450	2925.452	876	0	159
2025.02.26	01:45:00	2925.414	2925.414	2921.253	2921.253	525	0	160
2025.02.26	01:50:00	2921.285	2922.159	2920.674	2920.918	490	0	160
2025.02.26	01:55:00	2920.955	2921.027	2915.200	2917.753	1425	0	160
2025.02.26	02:00:00	2917.751	2920.056	2917.618	2918.133	1088	0	160
2025.02.26	02:05:00	2918.135	2919.450	2916.636	2916.636	574	0	160
2025.02.26	02:10:00	2916.622	2918.139	2914.816	2916.752	834	0	159
2025.02.26	02:15:00	2916.848	2918.473	2916.735	2917.313	492	0	160
2025.02.26	02:20:00	2917.277	2919.634	2917.169	2919.430	628	0	160
2025.02.26	02:25:00	2919.442	2919.474	2918.246	2918.351	487	0	160
2025.02.26	02:30:00	2918.355	2920.490	2918.355	2920.418	628	0	160
2025.02.26	02:35:00	2920.442	2921.068	2917.998	2918.564	694	0	160
2025.02.26	02:40:00	2918.538	2918.665	2917.256	2917.866	530	0	160
2025.02.26	02:45:00	2917.821	2918.427	2917.073	2917.869	562	0	160
2025.02.26	02:50:00	2917.956	2921.546	2917.812	2920.996	1144	0	159
2025.02.26	02:55:00	2921.023	2923.161	2920.812	2921.110	716	0	160
2025.02.26	03:00:00	2921.150	2921.724	2919.949	2920.473	680	0	160
2025.02.26	03:05:00	2920.526	2921.214	2920.263	2920.308	270	0	159
2025.02.26	03:10:00	2920.309	2921.596	2919.965	2920.733	348	0	160
2025.02.26	03:15:00	2920.773	2920.980	2919.742	2920.280	380	0	159
2025.02.26	03:20:00	2920.325	2920.683	2919.847	2920.010	471	0	160
2025.02.26	03:25:00	2919.978	2920.910	2919.463	2920.321	396	0	160
2025.02.26	03:30:00	2920.327	2920.937	2919.764	2919.767	245	0	160
2025.02.26	03:35:00	2919.772	2920.582	2918.707	2920.260	454	0	160
2025.02.26	03:40:00	2920.282	2920.282	2918.700	2919.126	383	0	160
2025.02.26	03:45:00	2919.079	2919.972	2918.968	2919.057	275	0	159
2025.02.26	03:50:00	2919.057	2919.734	2918.164	2918.166	393	0	160
2025.02.26	03:55:00	2918.164	2918.254	2916.434	2917.239	433	0	160
2025.02.26	04:00:00	2917.137	2917.797	2916.109	2916.634	416	0	160
2025.02.26	04:05:00	2916.611	2917.825	2916.345	2917.707	234	0	160
2025.02.26	04:10:00	2917.664	2918.889	2915.570	2915.783	649	0	159
2025.02.26	04:15:00	2915.742	2915.767	2912.665	2913.635	1135	0	160
2025.02.26	04:20:00	2913.638	2915.433	2913.587	2914.506	420	0	160
2025.02.26	04:25:00	2914.507	2915.998	2914.295	2915.243	405	0	160
2025.02.26	04:30:00	2915.240	2915.826	2914.324	2914.744	373	0	160
2025.02.26	04:35:00	2914.728	2915.031	2913.339	2914.004	366	0	160
2025.02.26	04:40:00	2914.003	2914.425	2913.537	2913.790	329	0	160
2025.02.26	04:45:00	2913.776	2914.266	2913.409	2913.941	285	0	160
2025.02.26	04:50:00	2913.938	2914.724	2913.622	2914.701	299	0	160
2025.02.26	04:55:00	2914.633	2915.981	2914.553	2915.076	447	0	160
2025.02.26	05:00:00	2915.060	2915.832	2914.952	2915.779	313	0	160
2025.02.26	05:05:00	2915.748	2917.866	2915.485	2917.354	524	0	160
2025.02.26	05:10:00	2917.323	2917.547	2916.752	2917.262	288	0	160
2025.02.26	05:15:00	2917.193	2917.534	2915.684	2916.161	407	0	159
2025.02.26	05:20:00	2916.076	2918.831	2914.970	2918.520	582	0	159
2025.02.26	05:25:00	2918.452	2921.014	2918.226	2920.021	470	0	160
2025.02.26	05:30:00	2919.975	2920.345	2917.951	2918.099	506	0	160
2025.02.26	05:35:00	2918.064	2919.099	2915.767	2916.088	537	0	160
2025.02.26	05:40:00	2916.086	2916.391	2914.795	2916.125	586	0	160
2025.02.26	05:45:00	2916.146	2916.858	2914.984	2916.647	522	0	160
2025.02.26	05:50:00	2916.679	2917.433	2915.642	2915.930	521	0	160
2025.02.26	05:55:00	2915.921	2916.660	2915.274	2915.413	578	0	160
2025.02.26	06:00:00	2915.406	2916.211	2914.779	2914.814	535	0	160
2025.02.26	06:05:00	2914.843	2915.600	2913.187	2913.908	524	0	160
2025.02.26	06:10:00	2913.902	2914.163	2908.842	2910.509	1133	0	160
2025.02.26	06:15:00	2910.616	2911.017	2909.944	2910.438	559	0	159
