<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.12	10:30:00	3379.493	3385.913	3379.182	3382.205	4325	0	160
2025.06.12	10:45:00	3382.160	3384.823	3381.300	3382.487	3423	0	160
2025.06.12	11:00:00	3382.577	3388.581	3381.888	3385.122	3242	0	160
2025.06.12	11:15:00	3385.188	3385.610	3380.578	3380.929	3062	0	160
2025.06.12	11:30:00	3380.980	3383.311	3373.175	3376.788	4206	0	160
2025.06.12	11:45:00	3376.840	3380.610	3375.325	3379.285	3190	0	160
2025.06.12	12:00:00	3379.252	3384.553	3376.337	3379.820	3276	0	160
2025.06.12	12:15:00	3379.777	3383.796	3378.869	3383.073	3306	0	160
2025.06.12	12:30:00	3383.054	3390.391	3381.367	3388.279	6236	0	160
2025.06.12	12:45:00	3388.390	3390.198	3385.497	3388.008	4919	0	160
2025.06.12	13:00:00	3388.123	3393.823	3381.390	3383.327	5594	0	160
2025.06.12	13:15:00	3383.228	3386.244	3379.389	3382.879	5295	0	160
2025.06.12	13:30:00	3382.904	3398.776	3380.596	3398.374	8134	0	160
2025.06.12	13:45:00	3398.411	3399.045	3387.002	3392.026	7570	0	160
2025.06.12	14:00:00	3392.055	3393.140	3384.296	3387.264	8387	0	160
2025.06.12	14:15:00	3387.214	3392.474	3385.001	3389.003	6784	0	160
2025.06.12	14:30:00	3389.029	3390.594	3384.453	3387.998	4808	0	160
2025.06.12	14:45:00	3387.959	3389.476	3382.938	3383.821	3985	0	160
2025.06.12	15:00:00	3383.903	3386.480	3378.676	3380.062	3616	0	160
2025.06.12	15:15:00	3380.105	3389.738	3377.784	3388.253	6623	0	160
2025.06.12	15:30:00	3388.217	3390.287	3386.059	3387.786	4220	0	160
2025.06.12	15:45:00	3387.816	3389.540	3385.489	3385.876	2985	0	160
2025.06.12	16:00:00	3385.906	3389.016	3384.284	3386.729	2702	0	160
2025.06.12	16:15:00	3386.716	3390.387	3385.849	3389.248	2527	0	160
2025.06.12	16:30:00	3389.244	3391.374	3384.340	3388.426	3683	0	160
2025.06.12	16:45:00	3388.384	3388.433	3380.961	3383.790	2987	0	160
2025.06.12	17:00:00	3383.759	3385.039	3380.543	3381.297	2412	0	160
2025.06.12	17:15:00	3381.335	3381.885	3378.097	3381.209	2690	0	160
2025.06.12	17:30:00	3381.257	3382.686	3378.764	3382.369	1857	0	160
2025.06.12	17:45:00	3382.348	3384.574	3381.663	3382.637	1637	0	160
2025.06.12	18:00:00	3382.677	3384.341	3381.864	3384.146	1603	0	160
2025.06.12	18:15:00	3384.172	3384.960	3382.342	3383.024	1368	0	160
2025.06.12	18:30:00	3382.981	3385.190	3382.699	3383.690	1484	0	160
2025.06.12	18:45:00	3383.690	3386.304	3383.487	3385.904	1447	0	160
2025.06.12	19:00:00	3385.858	3386.545	3384.737	3386.341	1445	0	160
2025.06.12	19:15:00	3386.360	3387.119	3386.043	3386.844	1058	0	160
2025.06.12	19:30:00	3386.880	3388.346	3386.086	3388.227	1297	0	160
2025.06.12	19:45:00	3388.259	3389.396	3387.573	3388.139	1510	0	160
2025.06.12	20:00:00	3388.111	3389.007	3387.783	3388.989	986	0	160
2025.06.12	20:15:00	3388.944	3388.978	3385.731	3386.512	1000	0	160
2025.06.12	20:30:00	3386.540	3386.697	3384.746	3386.182	918	0	160
2025.06.12	20:45:00	3386.189	3386.888	3385.362	3385.813	640	0	160
2025.06.12	22:00:00	3385.856	3385.955	3382.549	3382.549	940	0	160
2025.06.12	22:15:00	3382.579	3383.494	3380.942	3382.667	1341	0	160
2025.06.12	22:30:00	3382.674	3383.165	3379.633	3381.819	1529	0	160
2025.06.12	22:45:00	3381.780	3384.618	3381.568	3383.339	1141	0	160
2025.06.12	23:00:00	3383.346	3384.596	3382.584	3384.499	1119	0	160
2025.06.12	23:15:00	3384.468	3385.466	3383.365	3383.577	1097	0	160
2025.06.12	23:30:00	3383.581	3387.430	3383.000	3387.417	1411	0	160
2025.06.12	23:45:00	3387.437	3396.320	3386.728	3395.882	2990	0	160
2025.06.13	00:00:00	3395.837	3412.258	3391.693	3402.063	14270	0	160
2025.06.13	00:15:00	3402.099	3414.530	3400.066	3413.636	10755	0	160
2025.06.13	00:30:00	3413.609	3416.966	3403.582	3406.263	10814	0	160
2025.06.13	00:45:00	3406.320	3419.987	3406.320	3416.859	9239	0	160
2025.06.13	01:00:00	3416.944	3425.664	3413.974	3425.524	9321	0	160
2025.06.13	01:15:00	3425.484	3430.426	3422.264	3429.645	7099	0	160
2025.06.13	01:30:00	3429.675	3430.931	3424.454	3429.791	6118	0	160
2025.06.13	01:45:00	3429.814	3433.429	3422.716	3427.655	5041	0	160
2025.06.13	02:00:00	3427.539	3432.153	3424.783	3429.766	4718	0	160
2025.06.13	02:15:00	3429.755	3436.032	3429.169	3432.629	3876	0	160
2025.06.13	02:30:00	3432.522	3440.035	3431.388	3438.066	5105	0	160
2025.06.13	02:45:00	3438.034	3444.171	3436.071	3441.434	5027	0	160
2025.06.13	03:00:00	3441.405	3444.400	3430.968	3431.541	5102	0	160
2025.06.13	03:15:00	3431.606	3432.483	3423.805	3430.294	7211	0	160
2025.06.13	03:30:00	3430.206	3430.695	3425.976	3430.244	4554	0	160
2025.06.13	03:45:00	3430.282	3431.765	3425.291	3425.557	3054	0	160
2025.06.13	04:00:00	3425.543	3429.767	3422.611	3427.962	3499	0	160
2025.06.13	04:15:00	3428.005	3430.310	3426.116	3427.305	2907	0	160
2025.06.13	04:30:00	3427.298	3429.624	3425.573	3428.439	2773	0	160
2025.06.13	04:45:00	3428.414	3429.407	3424.703	3425.305	1954	0	160
2025.06.13	05:00:00	3425.336	3428.830	3422.504	3425.137	2986	0	160
2025.06.13	05:15:00	3425.112	3427.882	3418.315	3419.777	3917	0	160
2025.06.13	05:30:00	3419.805	3424.782	3417.976	3423.545	3639	0	160
2025.06.13	05:45:00	3423.539	3426.617	3422.361	3425.995	2766	0	160
2025.06.13	06:00:00	3426.096	3427.597	3422.179	3422.179	3547	0	160
2025.06.13	06:15:00	3422.268	3425.338	3420.002	3425.206	3375	0	160
2025.06.13	06:30:00	3425.253	3428.693	3418.292	3418.996	4012	0	160
2025.06.13	06:45:00	3418.879	3419.235	3408.376	3416.206	5477	0	160
2025.06.13	07:00:00	3416.229	3417.696	3407.879	3413.002	5020	0	160
2025.06.13	07:15:00	3412.969	3418.035	3412.263	3416.152	3930	0	160
2025.06.13	07:30:00	3416.208	3419.000	3415.047	3416.365	2929	0	160
2025.06.13	07:45:00	3416.327	3418.732	3414.146	3414.933	2689	0	160
2025.06.13	08:00:00	3414.863	3422.689	3414.308	3422.641	3404	0	160
2025.06.13	08:15:00	3422.605	3426.060	3420.137	3423.790	2901	0	160
2025.06.13	08:30:00	3423.772	3425.954	3422.781	3423.999	2543	0	160
2025.06.13	08:45:00	3423.937	3426.064	3423.175	3424.446	2125	0	160
2025.06.13	09:00:00	3424.345	3427.328	3421.684	3424.987	2791	0	160
2025.06.13	09:15:00	3424.978	3426.115	3420.414	3422.206	3268	0	160
2025.06.13	09:30:00	3422.231	3425.323	3420.025	3423.307	3069	0	160
2025.06.13	09:45:00	3423.195	3425.675	3420.819	3424.255	2857	0	160
2025.06.13	10:00:00	3424.293	3427.684	3418.733	3419.894	3823	0	160
2025.06.13	10:15:00	3419.981	3422.399	3414.924	3422.110	4259	0	160
2025.06.13	10:30:00	3422.120	3424.147	3413.984	3414.738	3322	0	160
2025.06.13	10:45:00	3414.654	3416.950	3411.595	3415.818	3178	0	160
2025.06.13	11:00:00	3415.858	3417.138	3412.496	3416.660	3515	0	160
2025.06.13	11:15:00	3416.614	3421.672	3416.400	3419.495	3109	0	160
2025.06.13	11:30:00	3419.455	3422.348	3418.638	3421.931	2799	0	160
2025.06.13	11:45:00	3421.892	3423.043	3419.203	3422.217	2378	0	160
2025.06.13	12:00:00	3422.207	3427.078	3421.921	3424.107	2507	0	160
2025.06.13	12:15:00	3424.061	3427.907	3421.726	3427.580	3458	0	160
2025.06.13	12:30:00	3427.666	3434.584	3426.613	3431.577	3534	0	160
2025.06.13	12:45:00	3431.601	3438.205	3429.577	3436.641	3861	0	160
2025.06.13	13:00:00	3436.608	3441.451	3435.449	3440.711	5437	0	160
2025.06.13	13:15:00	3440.704	3444.517	3437.518	3443.396	4739	0	160
2025.06.13	13:30:00	3443.442	3446.819	3439.539	3441.937	6774	0	160
2025.06.13	13:45:00	3441.978	3442.663	3433.933	3437.003	5824	0	160
2025.06.13	14:00:00	3436.912	3438.324	3427.016	3429.508	6529	0	160
2025.06.13	14:15:00	3429.454	3436.041	3424.777	3436.019	6593	0	160
2025.06.13	14:30:00	3435.980	3436.882	3432.900	3436.149	3919	0	160
2025.06.13	14:45:00	3436.150	3439.879	3423.727	3427.856	7621	0	160
2025.06.13	15:00:00	3427.824	3430.391	3422.766	3424.475	5983	0	160
2025.06.13	15:15:00	3424.445	3429.586	3421.745	3426.024	4762	0	160
2025.06.13	15:30:00	3425.983	3426.408	3420.906	3424.339	4246	0	160
2025.06.13	15:45:00	3424.379	3426.552	3423.005	3426.206	2740	0	160
2025.06.13	16:00:00	3426.258	3428.247	3419.203	3420.186	2966	0	160
2025.06.13	16:15:00	3420.252	3427.500	3420.199	3427.143	2167	0	160
2025.06.13	16:30:00	3427.192	3431.114	3426.534	3429.336	2539	0	160
2025.06.13	16:45:00	3429.377	3430.551	3427.966	3430.047	2221	0	160
2025.06.13	17:00:00	3430.040	3432.273	3427.801	3431.536	2469	0	160
2025.06.13	17:15:00	3431.590	3433.543	3429.962	3432.055	2751	0	160
2025.06.13	17:30:00	3432.017	3432.782	3428.629	3429.608	2504	0	160
2025.06.13	17:45:00	3429.601	3430.630	3427.411	3430.415	1870	0	160
2025.06.13	18:00:00	3430.343	3434.765	3429.354	3433.265	2647	0	160
2025.06.13	18:15:00	3433.305	3435.812	3428.717	3432.559	2871	0	160
2025.06.13	18:30:00	3432.523	3436.348	3431.851	3435.325	2985	0	160
2025.06.13	18:45:00	3435.273	3439.473	3433.837	3436.555	2603	0	160
2025.06.13	19:00:00	3436.544	3438.191	3435.088	3436.342	2306	0	160
2025.06.13	19:15:00	3436.329	3437.880	3434.007	3435.171	2173	0	160
2025.06.13	19:30:00	3435.174	3435.679	3431.658	3434.560	2392	0	160
2025.06.13	19:45:00	3434.613	3434.864	3431.790	3432.307	2451	0	160
2025.06.13	20:00:00	3432.352	3433.540	3428.965	3432.886	1935	0	160
2025.06.13	20:15:00	3432.897	3433.489	3431.914	3432.881	1314	0	160
2025.06.13	20:30:00	3432.866	3434.780	3431.054	3434.094	1463	0	160
2025.06.13	20:45:00	3434.048	3434.499	3431.693	3433.449	1454	0	160
2025.06.15	22:00:00	3440.955	3451.251	3438.591	3449.946	2577	0	160
2025.06.15	22:15:00	3449.912	3451.062	3446.471	3447.139	3493	0	160
2025.06.15	22:30:00	3447.157	3448.727	3439.704	3445.149	4638	0	160
2025.06.15	22:45:00	3445.188	3450.209	3445.120	3448.312	2703	0	160
2025.06.15	23:00:00	3448.425	3450.167	3446.141	3447.394	2574	0	160
2025.06.15	23:15:00	3447.392	3449.294	3443.180	3447.912	2522	0	160
2025.06.15	23:30:00	3447.933	3449.340	3445.433	3445.988	2345	0	160
2025.06.15	23:45:00	3445.986	3445.986	3439.542	3444.141	4087	0	160
2025.06.16	00:00:00	3444.166	3445.830	3437.077	3445.511	4345	0	160
2025.06.16	00:15:00	3445.535	3451.224	3445.056	3448.912	3582	0	160
2025.06.16	00:30:00	3448.869	3449.975	3440.787	3440.988	3481	0	160
2025.06.16	00:45:00	3440.948	3441.909	3434.314	3436.111	3881	0	160
2025.06.16	01:00:00	3436.135	3441.508	3433.208	3440.559	5154	0	160
2025.06.16	01:15:00	3440.534	3443.228	3434.447	3436.024	3867	0	160
2025.06.16	01:30:00	3436.055	3439.362	3435.426	3438.688	3535	0	160
2025.06.16	01:45:00	3438.731	3442.225	3438.303	3441.510	3028	0	160
2025.06.16	02:00:00	3441.515	3446.399	3440.412	3444.101	2898	0	160
2025.06.16	02:15:00	3444.146	3446.222	3442.361	3442.559	2760	0	160
2025.06.16	02:30:00	3442.600	3443.992	3440.145	3443.520	2478	0	160
2025.06.16	02:45:00	3443.498	3443.846	3437.889	3438.432	2437	0	160
2025.06.16	03:00:00	3438.392	3439.654	3435.542	3437.654	2607	0	160
2025.06.16	03:15:00	3437.669	3437.740	3434.107	3437.091	2809	0	160
2025.06.16	03:30:00	3437.056	3437.056	3432.130	3432.469	2295	0	160
2025.06.16	03:45:00	3432.426	3433.143	3429.244	3431.428	2043	0	160
2025.06.16	04:00:00	3431.496	3433.261	3428.924	3429.798	2160	0	160
2025.06.16	04:15:00	3429.773	3432.049	3429.309	3430.377	1640	0	160
2025.06.16	04:30:00	3430.328	3432.004	3429.484	3430.017	1652	0	160
2025.06.16	04:45:00	3429.973	3429.995	3426.885	3427.567	1860	0	160
2025.06.16	05:00:00	3427.529	3429.755	3421.943	3427.231	3184	0	160
2025.06.16	05:15:00	3427.272	3428.280	3424.331	3427.687	2176	0	160
2025.06.16	05:30:00	3427.585	3430.435	3417.786	3420.770	4412	0	160
2025.06.16	05:45:00	3420.727	3425.018	3420.031	3421.614	3469	0	160
2025.06.16	06:00:00	3421.649	3421.649	3415.743	3418.921	4245	0	160
2025.06.16	06:15:00	3418.885	3420.474	3412.999	3416.050	3871	0	160
2025.06.16	06:30:00	3416.016	3419.975	3413.007	3419.376	4064	0	160
2025.06.16	06:45:00	3419.352	3419.500	3414.631	3418.243	3040	0	160
2025.06.16	07:00:00	3418.192	3419.843	3409.459	3411.128	3831	0	160
2025.06.16	07:15:00	3411.085	3415.836	3410.401	3413.476	3382	0	160
2025.06.16	07:30:00	3413.594	3416.461	3412.744	3414.049	3089	0	160
2025.06.16	07:45:00	3414.034	3415.133	3411.018	3412.619	2792	0	160
2025.06.16	08:00:00	3412.624	3415.155	3409.773	3414.654	2554	0	160
2025.06.16	08:15:00	3414.675	3418.447	3413.127	3414.020	2998	0	160
2025.06.16	08:30:00	3413.982	3418.536	3412.410	3416.758	2255	0	160
2025.06.16	08:45:00	3416.717	3417.894	3413.145	3413.919	2219	0	160
2025.06.16	09:00:00	3413.955	3418.813	3413.009	3416.894	2145	0	160
2025.06.16	09:15:00	3416.864	3419.502	3415.113	3418.796	1777	0	160
2025.06.16	09:30:00	3418.781	3419.351	3415.266	3416.151	2246	0	160
2025.06.16	09:45:00	3416.138	3416.506	3411.917	3412.028	2302	0	160
2025.06.16	10:00:00	3412.075	3415.881	3411.838	3414.056	2287	0	160
2025.06.16	10:15:00	3414.029	3414.349	3410.609	3414.322	1920	0	160
2025.06.16	10:30:00	3414.290	3419.566	3413.653	3419.248	1887	0	160
2025.06.16	10:45:00	3419.352	3421.339	3417.294	3421.028	2263	0	160
2025.06.16	11:00:00	3421.001	3422.151	3418.158	3419.726	2272	0	160
2025.06.16	11:15:00	3419.760	3422.697	3419.054	3419.951	1919	0	160
2025.06.16	11:30:00	3419.989	3419.989	3415.111	3415.449	2439	0	160
2025.06.16	11:45:00	3415.409	3415.825	3410.826	3415.000	2749	0	160
2025.06.16	12:00:00	3415.043	3417.810	3412.962	3416.758	2609	0	160
2025.06.16	12:15:00	3416.798	3417.647	3412.421	3414.937	2895	0	160
2025.06.16	12:30:00	3414.879	3416.496	3411.048	3413.520	3478	0	160
2025.06.16	12:45:00	3413.496	3417.331	3412.903	3415.685	3011	0	160
2025.06.16	13:00:00	3415.648	3418.128	3413.539	3414.582	3467	0	160
2025.06.16	13:15:00	3414.612	3416.604	3405.914	3416.104	5495	0	160
2025.06.16	13:30:00	3416.146	3417.436	3403.261	3408.856	8024	0	160
2025.06.16	13:45:00	3408.825	3410.292	3382.725	3388.131	15911	0	160
2025.06.16	14:00:00	3388.229	3399.436	3387.376	3396.489	10060	0	160
2025.06.16	14:15:00	3396.448	3398.795	3391.513	3391.888	6605	0	160
2025.06.16	14:30:00	3391.849	3395.837	3389.760	3395.027	6230	0	160
2025.06.16	14:45:00	3395.000	3398.814	3393.334	3396.944	4446	0	160
2025.06.16	15:00:00	3396.898	3403.536	3396.898	3400.928	4459	0	160
2025.06.16	15:15:00	3400.898	3405.209	3399.861	3404.407	3074	0	160
2025.06.16	15:30:00	3404.517	3405.569	3402.904	3403.731	3236	0	160
2025.06.16	15:45:00	3403.779	3405.724	3400.836	3404.626	3303	0	160
2025.06.16	16:00:00	3404.534	3404.992	3399.754	3400.796	2559	0	160
2025.06.16	16:15:00	3400.794	3401.210	3397.371	3399.981	2733	0	160
2025.06.16	16:30:00	3399.968	3400.701	3398.652	3400.220	2087	0	160
2025.06.16	16:45:00	3400.247	3400.453	3398.658	3399.473	1601	0	160
2025.06.16	17:00:00	3399.464	3400.231	3397.133	3398.817	1844	0	160
2025.06.16	17:15:00	3398.775	3399.766	3396.560	3397.829	1937	0	160
2025.06.16	17:30:00	3397.866	3398.253	3391.090	3393.263	2162	0	160
2025.06.16	17:45:00	3393.226	3393.475	3391.382	3392.593	1992	0	160
2025.06.16	18:00:00	3392.561	3394.076	3390.063	3391.143	1771	0	160
2025.06.16	18:15:00	3391.143	3391.569	3387.906	3389.938	1772	0	160
2025.06.16	18:30:00	3389.901	3390.881	3388.879	3389.228	1325	0	160
2025.06.16	18:45:00	3389.277	3389.539	3384.012	3385.322	2318	0	160
2025.06.16	19:00:00	3385.336	3386.061	3382.994	3384.011	2023	0	160
2025.06.16	19:15:00	3384.036	3384.896	3382.790	3384.654	1714	0	160
2025.06.16	19:30:00	3384.606	3387.792	3383.148	3386.304	2021	0	160
2025.06.16	19:45:00	3386.421	3388.510	3383.418	3384.094	2405	0	160
2025.06.16	20:00:00	3384.015	3385.149	3383.294	3384.660	1360	0	160
2025.06.16	20:15:00	3384.644	3385.330	3384.017	3384.601	878	0	160
2025.06.16	20:30:00	3384.574	3386.083	3383.723	3383.919	847	0	160
2025.06.16	20:45:00	3383.912	3385.646	3383.530	3384.919	849	0	160
2025.06.16	22:00:00	3386.673	3389.527	3386.442	3387.750	995	0	160
2025.06.16	22:15:00	3387.749	3389.300	3387.553	3387.732	875	0	160
2025.06.16	22:30:00	3387.734	3394.315	3386.659	3393.788	2095	0	160
2025.06.16	22:45:00	3393.860	3398.517	3392.728	3395.465	2719	0	160
2025.06.16	23:00:00	3395.451	3396.925	3394.100	3394.880	1934	0	160
2025.06.16	23:15:00	3394.883	3398.769	3393.118	3398.612	1975	0	160
2025.06.16	23:30:00	3398.647	3400.255	3393.620	3394.170	2413	0	160
2025.06.16	23:45:00	3394.131	3402.977	3393.021	3402.769	3588	0	160
2025.06.17	00:00:00	3402.815	3402.952	3397.175	3401.767	4286	0	160
2025.06.17	00:15:00	3401.786	3401.816	3397.118	3399.236	3738	0	160
2025.06.17	00:30:00	3399.270	3403.256	3399.270	3399.928	2618	0	160
2025.06.17	00:45:00	3399.956	3400.509	3391.455	3394.191	3823	0	160
2025.06.17	01:00:00	3394.219	3402.469	3394.157	3400.526	3666	0	160
2025.06.17	01:15:00	3400.569	3401.893	3399.020	3399.470	2530	0	160
2025.06.17	01:30:00	3399.427	3401.446	3396.455	3399.849	2615	0	160
2025.06.17	01:45:00	3399.858	3399.858	3393.321	3393.689	2709	0	160
2025.06.17	02:00:00	3393.700	3397.306	3390.118	3395.616	2927	0	160
2025.06.17	02:15:00	3395.622	3397.833	3393.895	3397.280	2030	0	160
2025.06.17	02:30:00	3397.319	3400.327	3396.572	3399.665	1859	0	160
2025.06.17	02:45:00	3399.692	3400.444	3388.309	3390.069	3760	0	160
2025.06.17	03:00:00	3390.020	3392.591	3380.517	3384.854	4730	0	160
2025.06.17	03:15:00	3384.806	3385.769	3373.463	3385.678	5643	0	160
2025.06.17	03:30:00	3385.654	3387.679	3383.689	3386.243	3229	0	160
2025.06.17	03:45:00	3386.274	3388.067	3383.202	3387.583	2173	0	160
2025.06.17	04:00:00	3387.557	3389.743	3387.060	3389.481	1728	0	160
2025.06.17	04:15:00	3389.434	3390.596	3387.882	3389.080	1612	0	160
2025.06.17	04:30:00	3389.086	3391.979	3389.086	3391.830	1526	0	160
2025.06.17	04:45:00	3391.825	3396.289	3391.735	3393.979	2296	0	160
2025.06.17	05:00:00	3394.024	3394.936	3391.556	3392.596	1887	0	160
2025.06.17	05:15:00	3392.590	3393.978	3391.648	3393.544	1737	0	160
2025.06.17	05:30:00	3393.587	3393.979	3390.689	3392.613	2095	0	160
2025.06.17	05:45:00	3392.726	3395.532	3391.046	3392.641	2073	0	160
2025.06.17	06:00:00	3392.652	3392.652	3387.149	3390.052	2876	0	160
2025.06.17	06:15:00	3390.090	3390.345	3386.818	3388.383	2556	0	160
2025.06.17	06:30:00	3388.429	3389.156	3381.074	3381.910	2957	0	160
2025.06.17	06:45:00	3381.960	3388.162	3381.960	3385.529	2871	0	160
2025.06.17	07:00:00	3385.484	3389.528	3383.134	3385.625	2706	0	160
2025.06.17	07:15:00	3385.556	3391.210	3384.838	3387.221	2549	0	160
2025.06.17	07:30:00	3387.246	3389.981	3384.329	3389.256	2213	0	160
2025.06.17	07:45:00	3389.253	3391.923	3385.893	3387.783	2596	0	160
2025.06.17	08:00:00	3387.784	3388.651	3384.890	3386.482	2269	0	160
2025.06.17	08:15:00	3386.433	3387.448	3384.294	3386.065	1866	0	160
2025.06.17	08:30:00	3386.025	3386.550	3382.708	3383.357	2232	0	160
2025.06.17	08:45:00	3383.386	3384.106	3377.770	3378.876	3592	0	160
2025.06.17	09:00:00	3378.823	3381.318	3375.675	3380.533	3146	0	160
2025.06.17	09:15:00	3380.586	3384.772	3379.356	3380.205	3487	0	160
2025.06.17	09:30:00	3380.146	3385.092	3379.050	3384.656	2876	0	160
2025.06.17	09:45:00	3384.647	3385.976	3380.401	3385.598	2925	0	160
2025.06.17	10:00:00	3385.577	3391.913	3385.327	3391.489	2108	0	160
2025.06.17	10:15:00	3391.464	3397.528	3391.402	3393.766	4285	0	160
2025.06.17	10:30:00	3393.799	3398.711	3392.833	3396.039	3076	0	160
2025.06.17	10:45:00	3396.076	3398.670	3394.613	3398.089	2381	0	160
2025.06.17	11:00:00	3398.106	3400.203	3396.396	3398.208	2736	0	160
2025.06.17	11:15:00	3398.254	3398.356	3392.722	3393.734	2554	0	160
2025.06.17	11:30:00	3393.837	3396.410	3392.249	3396.175	2631	0	160
2025.06.17	11:45:00	3396.170	3396.995	3388.220	3388.635	3387	0	160
2025.06.17	12:00:00	3388.650	3388.744	3383.771	3384.894	3049	0	160
2025.06.17	12:15:00	3384.889	3388.294	3383.518	3388.253	3575	0	160
2025.06.17	12:30:00	3388.178	3391.590	3384.105	3385.770	6042	0	160
2025.06.17	12:45:00	3385.710	3388.810	3383.716	3386.689	3840	0	160
2025.06.17	13:00:00	3386.693	3393.694	3385.842	3393.363	4953	0	160
2025.06.17	13:15:00	3393.389	3396.032	3392.665	3393.614	3160	0	160
2025.06.17	13:30:00	3393.639	3397.536	3391.485	3395.605	6578	0	160
2025.06.17	13:45:00	3395.562	3395.653	3388.387	3390.690	5934	0	160
2025.06.17	14:00:00	3390.656	3392.056	3384.501	3386.096	7184	0	160
2025.06.17	14:15:00	3386.048	3387.909	3380.419	3383.861	4357	0	160
2025.06.17	14:30:00	3383.829	3383.829	3366.079	3375.480	10335	0	160
2025.06.17	14:45:00	3375.523	3386.660	3373.619	3385.032	5296	0	160
2025.06.17	15:00:00	3385.010	3388.286	3383.952	3385.310	3689	0	160
2025.06.17	15:15:00	3385.364	3387.266	3379.553	3381.079	4180	0	160
2025.06.17	15:30:00	3381.035	3382.615	3376.413	3377.859	3249	0	160
2025.06.17	15:45:00	3377.879	3379.569	3372.409	3379.284	3544	0	160
2025.06.17	16:00:00	3379.386	3381.677	3376.651	3378.595	3601	0	160
2025.06.17	16:15:00	3378.627	3382.719	3376.662	3381.752	2801	0	160
2025.06.17	16:30:00	3381.838	3383.916	3380.206	3382.224	2037	0	160
2025.06.17	16:45:00	3382.261	3385.934	3379.938	3382.890	3635	0	160
2025.06.17	17:00:00	3382.897	3385.640	3381.301	3385.425	2428	0	160
2025.06.17	17:15:00	3385.422	3390.688	3385.422	3388.238	3179	0	160
2025.06.17	17:30:00	3388.227	3391.014	3388.227	3390.954	2249	0	160
2025.06.17	17:45:00	3390.967	3391.340	3387.896	3390.258	2540	0	160
2025.06.17	18:00:00	3390.270	3391.302	3389.422	3390.021	2003	0	160
2025.06.17	18:15:00	3390.059	3392.499	3388.693	3389.183	2376	0	160
2025.06.17	18:30:00	3389.112	3391.262	3388.749	3389.490	1639	0	160
2025.06.17	18:45:00	3389.526	3389.559	3382.422	3382.821	2290	0	160
2025.06.17	19:00:00	3382.834	3385.306	3382.474	3385.033	1807	0	160
2025.06.17	19:15:00	3385.070	3385.481	3382.296	3384.568	1641	0	160
2025.06.17	19:30:00	3384.517	3386.400	3383.371	3384.731	1829	0	160
2025.06.17	19:45:00	3384.733	3386.418	3383.123	3385.710	2504	0	160
2025.06.17	20:00:00	3385.675	3386.832	3383.721	3384.247	1369	0	160
2025.06.17	20:15:00	3384.254	3387.233	3383.634	3386.337	1092	0	160
2025.06.17	20:30:00	3386.308	3386.729	3385.150	3386.435	858	0	160
2025.06.17	20:45:00	3386.426	3390.315	3386.334	3388.822	1238	0	160
2025.06.17	22:00:00	3392.820	3396.217	3392.276	3393.612	1663	0	160
2025.06.17	22:15:00	3393.608	3394.606	3392.128	3392.485	1179	0	160
2025.06.17	22:30:00	3392.484	3393.594	3389.677	3391.040	1579	0	160
2025.06.17	22:45:00	3391.074	3391.584	3388.828	3388.854	1154	0	160
2025.06.17	23:00:00	3388.903	3390.320	3388.599	3389.834	1311	0	160
2025.06.17	23:15:00	3389.853	3390.250	3388.930	3389.895	899	0	160
2025.06.17	23:30:00	3389.900	3389.992	3384.999	3385.473	1361	0	160
2025.06.17	23:45:00	3385.506	3388.223	3384.926	3387.392	1605	0	160
2025.06.18	00:00:00	3387.295	3388.847	3383.224	3383.724	2850	0	160
2025.06.18	00:15:00	3383.710	3385.459	3382.918	3384.733	2126	0	160
2025.06.18	00:30:00	3384.728	3386.480	3383.312	3386.252	1892	0	160
2025.06.18	00:45:00	3386.282	3388.262	3384.034	3385.853	2155	0	160
2025.06.18	01:00:00	3385.883	3388.047	3382.502	3383.914	2702	0	160
2025.06.18	01:15:00	3383.951	3387.729	3382.844	3387.584	2195	0	160
2025.06.18	01:30:00	3387.624	3388.688	3379.928	3380.266	2476	0	160
2025.06.18	01:45:00	3380.322	3382.985	3378.653	3379.022	2482	0	160
2025.06.18	02:00:00	3378.962	3378.962	3374.260	3374.946	2867	0	160
2025.06.18	02:15:00	3374.955	3375.964	3373.095	3373.477	2068	0	160
2025.06.18	02:30:00	3373.487	3377.021	3370.655	3376.218	2420	0	160
2025.06.18	02:45:00	3376.332	3379.716	3376.038	3379.393	1627	0	160
2025.06.18	03:00:00	3379.433	3384.246	3379.283	3384.002	2006	0	160
2025.06.18	03:15:00	3384.034	3386.075	3383.487	3384.899	1826	0	160
2025.06.18	03:30:00	3384.838	3390.380	3384.811	3389.215	1845	0	160
2025.06.18	03:45:00	3389.173	3391.524	3387.466	3390.960	1683	0	160
2025.06.18	04:00:00	3390.928	3392.989	3389.420	3392.132	1655	0	160
2025.06.18	04:15:00	3392.024	3395.164	3391.635	3394.986	1417	0	160
2025.06.18	04:30:00	3395.029	3397.733	3394.336	3397.353	1935	0	160
2025.06.18	04:45:00	3397.392	3400.011	3394.136	3395.176	2459	0	160
2025.06.18	05:00:00	3395.218	3395.707	3392.509	3393.486	1807	0	160
2025.06.18	05:15:00	3393.511	3394.741	3391.693	3392.252	1911	0	160
